Feature.ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	boot.Kingdom	boot.Phylum	boot.Class	boot.Order	boot.Family	boot.Genus	boot.Species	Assignment
9f4740154ad56356d2f923343f2503be	Bacteria	Chloroflexota	Anaerolineae	Promineifilales	Promineifilaceae	Promineifilum	NA	100	100	100	100	100	100	54	GTDB r207
77fead04ce0e6376e0849c7de9c9ea60	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Limisphaerales	UBA9464	UBA9464	UBA9464 sp017309115	100	100	100	100	100	100	98	GTDB r207
0f120179d8415611946e368a41eda626	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	NA	NA	100	100	100	100	100	78	78	GTDB r207
5bb347e741172253b59994ca5e0ab760	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA	100	100	100	100	100	36	36	GTDB r207
84821323881a6e0fbc72f301466ed60f	Bacteria	NA	NA	NA	NA	NA	NA	100	56	56	56	56	56	56	GTDB r207
896afe670f4049cc9151646ddb3ce478	Bacteria	NA	NA	NA	NA	NA	NA	100	72	69	66	66	66	66	GTDB r207
575da153623e695c4f2e5aeec7ea4256	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA	NA	100	100	100	100	100	51	51	GTDB r207
4ea900680ef1cd0b9438d15f4a112777	Bacteria	NA	NA	NA	NA	NA	NA	100	70	70	70	70	70	70	GTDB r207
533ecb51fc928240aa7c4b3e9184245a	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	NA	100	100	100	100	79	41	41	GTDB r207
74c082e6b7c5d2273d5fa68a9ddbcd77	Bacteria	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	NA	NA	100	100	100	100	100	11	11	GTDB r207
73a44904f1b398f460ede09234134893	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Neoroseomonas	Neoroseomonas sp020249285	100	100	100	100	100	100	100	GTDB r207
064f78eb95fdcd5e279b4836a3086727	Bacteria	Bacteroidota	Bacteroidia	UBA7662	UBA7662	SYHX01	SYHX01 sp009926245	100	100	100	100	100	100	100	GTDB r207
a960d6de40018e885da9dcb9ab62040e	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA	100	100	100	100	100	70	57	GTDB r207
1b9f792a49118f33d08f017b1d918281	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	SOKP01	SOKP01 sp013375475	100	100	100	100	100	100	100	GTDB r207
b1a6cf22bebe69fb46b29c94f1866a02	Bacteria	NA	NA	NA	NA	NA	NA	100	72	72	68	47	47	47	GTDB r207
d962461b5d2620835304320fd818f21f	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	NA	100	100	100	100	100	99	59	GTDB r207
fce6cf88577ac6f4bde85d5a57967e39	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	100	100	100	100	100	98	30	GTDB r207
529c1e2636d773a041db93375099bdad	Bacteria	Cyanobacteriota	Cyanobacteriia	NA	NA	NA	NA	87	87	87	76	37	11	11	GTDB r207
8b36275fefd5c20f6480eda2e3a6ad17	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA	100	100	100	19	19	19	19	GTDB r207
974697f0895b10d2533e817fd010b5d2	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	SKKK01	SKKK01 sp023382975	100	100	100	100	100	100	100	GTDB r207
b5ca2455eab435e8ed06f6dd0274469f	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	100	100	100	100	100	61	61	GTDB r207
04f854873921c4de6d7dd2593ec20b7d	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Aestuariivirgaceae	Anderseniella	Anderseniella sp900149695	100	100	100	100	100	100	95	GTDB r207
49047ca3b43bd56e343a8d8fd7aea04c	Bacteria	NA	NA	NA	NA	NA	NA	100	75	75	65	53	53	53	GTDB r207
08d1280e121f861e305b41bdb325f52b	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Alsobacter	Alsobacter metallidurans	100	100	100	100	100	99	98	GTDB r207
7d133215ef540c327f21e1b692cb0245	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	NA	NA	100	100	100	100	100	54	54	GTDB r207
a8c5933ca301c06b410ee57def0abed6	Bacteria	Chloroflexota	Anaerolineae	Promineifilales	Promineifilaceae	Promineifilum	NA	100	100	100	100	100	100	50	GTDB r207
1216fc92f32e86d22f82886b7644cd72	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA	100	100	100	100	99	28	28	GTDB r207
e88078b972237042e8389eb61e903ff6	Bacteria	NA	NA	NA	NA	NA	NA	100	72	72	64	40	40	40	GTDB r207
94380c1c781123c71815de624fe0f51c	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	100	100	100	100	100	63	63	GTDB r207
6428d9b824ce5c349f2957503aae5cc4	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA	100	100	100	100	100	100	47	GTDB r207
32028e05f50980de18934be6c80804cc	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA7683	JACKGS01	JACKGS01 sp020631865	100	100	100	100	100	100	100	GTDB r207
f26b7cc49ba52e8f78663dfb5dab8174	Bacteria	Actinomycetota	Actinomycetes	JAHEKZ01	JAHEKZ01	JAHEKZ01	JAHEKZ01 sp024644435	100	100	100	100	100	100	100	GTDB r207
a100dfb84525e20c0f6a24a55ec730d1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albidovulum	Albidovulum sediminis	100	100	100	100	100	100	100	GTDB r207
d8a3b615f6bcda173a0321be7f4b292c	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA966	UBA966 sp018883105	100	100	100	100	100	100	87	GTDB r207
e55f70872cb51f757653d01354d78324	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	NA	NA	100	100	100	100	100	71	71	GTDB r207
531121b743fef851fcb7fa9de7f7e39b	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	100	100	100	100	100	27	27	GTDB r207
bf0b3b4309f7ed0ef01e044641de4d43	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella_A	NA	100	100	100	100	100	100	79	GTDB r207
e88d13058dcd83a65322bd71d510468b	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paraclostridium	Paraclostridium benzoelyticum	100	100	100	100	100	100	80	GTDB r207
5df7adefbf7aa753e0a0172355811b05	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	M30B19	M30B19 sp018402565	100	100	100	100	100	100	98	GTDB r207
ec862f8c58d8542d7bc39cfc8812396d	Bacteria	Bacteroidota	Kapaibacteriia	Kapaibacteriales	Kapaibacteriaceae	NA	NA	100	100	100	100	100	43	43	GTDB r207
724f922c9e253cbb290e4bae6356ea36	Bacteria	NA	NA	NA	NA	NA	NA	100	71	71	71	71	70	32	GTDB r207
178c20d4f1796a27dfda4b41449fe2d6	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	70-9	67-14	67-14 sp020636955	100	100	100	100	100	100	84	GTDB r207
5b558e6fe8d33ad79df3dea926e94934	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UJ101	UJ101	UJ101 sp001880285	100	100	100	100	100	100	100	GTDB r207
de26b27c0e568c81aea47dc6dd45da3a	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	NA	NA	100	100	100	100	100	53	23	GTDB r207
4d369475ff7e3555914d53b4410768e4	Bacteria	NA	NA	NA	NA	NA	NA	100	63	63	63	63	63	63	GTDB r207
cb0376440c7d0837207868d18342ed0b	Bacteria	Actinomycetota	Acidimicrobiia	UBA5794	ZC4RG35	NA	NA	100	100	100	100	100	39	39	GTDB r207
3c7c29eca08b8079d7fefadbff21691d	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	UBA4655	UBA4655 sp002405515	100	100	100	100	100	100	100	GTDB r207
cd7de072db09e853bd008f79b22eb4e5	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	UBA8139	M30B73	M30B73 sp018401565	100	100	100	100	100	100	100	GTDB r207
69847860a10ea56d5b8c5f8dcdcda293	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	NA	NA	100	100	100	100	100	35	31	GTDB r207
0db55766a843f4b7549d7970565ca9fd	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Aestuariivirgaceae	Aestuariivirga	Aestuariivirga litoralis	100	100	100	100	100	100	88	GTDB r207
699768bb7daf39fe0722d56a111f5c70	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Thiobacillaceae	Thiobacillus	NA	100	100	100	100	100	100	75	GTDB r207
9d3cf65b33995a2ae04999c82ce3eadb	Bacteria	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	NA	NA	100	100	100	100	100	51	51	GTDB r207
439c08412ec04407c05acc3fa2a8ab4d	Bacteria	Actinomycetota	Actinomycetes	S36-B12	UBA10799	JADKAV01	NA	100	100	100	100	100	100	63	GTDB r207
b8b9b634b0d9ad126c6405253ac957a5	Bacteria	Actinomycetota	Acidimicrobiia	UBA5794	ZC4RG35	NA	NA	100	100	100	100	100	45	45	GTDB r207
a6d535f04aeaf6bb8cee5175a3479a62	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	UBA4655	UBA4655 sp002405515	100	100	100	100	100	100	100	GTDB r207
c6200a4e5b4c16ce8724e40a58dbce5d	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	JAKVBD01	JAKVBD01 sp022446985	100	100	100	100	100	100	100	GTDB r207
35a16b7df6b25626014ed9b18ce1ea22	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	100	100	100	100	100	100	68	GTDB r207
385d93a3669c34e0d67bfafd18cd50ca	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis	100	100	100	100	100	100	100	GTDB r207
e1600db4a3eae845997b240975393861	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	100	100	100	100	100	100	100	GTDB r207
f282068fbf5be5eb03788bac67073e05	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	100	95	95	95	95	26	16	GTDB r207
43ebce67871db2796101ca0b5ad66249	Bacteria	Actinomycetota	Actinomycetes	S36-B12	S36-B12	S36-B12	S36-B12 sp018402235	100	100	100	100	100	100	100	GTDB r207
21772e34624d1f8405129a2a5b10e5dd	Bacteria	NA	NA	NA	NA	NA	NA	99	59	59	56	34	30	30	GTDB r207
5ad4859634ad094e6240c8cd18613590	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	NA	NA	100	100	100	100	100	78	78	GTDB r207
eba5ced68a4238a6ef337b03d49600d0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JACTMZ01	JACTMZ01	JACTMZ01 sp018883245	100	100	100	100	100	100	100	GTDB r207
8e5b6cac349d733a3d09c396c98f8c52	Bacteria	Actinomycetota	Actinomycetes	S36-B12	UBA5976	VGAH01	VGAH01 sp016870945	100	100	100	100	100	100	100	GTDB r207
fe9d9c32f86922f90566f48c73ada25f	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter junii	100	100	100	100	100	100	100	GTDB r207
1bd7ae7330ca2d10789e1bf17015a88a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Luteolibacter	NA	100	100	100	100	100	100	78	GTDB r207
fbcc589286a3585bd5a84d1bbf16d94e	Bacteria	NA	NA	NA	NA	NA	NA	100	61	61	57	39	36	36	GTDB r207
1cc1f2383385a9b4716dc4dc94f28569	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	UBA2174_A	SpSt-501	NA	100	100	100	100	95	95	72	GTDB r207
ebb8328e2b75151e43e15c5761882ab1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Zeimonas	NA	100	100	100	100	100	83	74	GTDB r207
416083af5b1ad1dbefdbd02f8f3eff10	Bacteria	NA	NA	NA	NA	NA	NA	100	58	58	57	55	55	55	GTDB r207
69f9322fca6313d5b415e65c281c020c	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA	100	100	100	100	87	24	0	GTDB r207
8f83e7c3d7cba29a296a30939dbf8b58	Bacteria	Actinomycetota	Actinomycetes	NA	NA	NA	NA	100	100	100	45	45	45	45	GTDB r207
a2891dc9ba5eb6644132df1e6e91d837	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	NA	NA	100	100	100	100	100	56	54	GTDB r207
a4a7c525448154365a91689bf03aece5	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	CACORA01	CACORA01 sp902629495	100	100	100	100	100	95	93	GTDB r207
dc90d92bdaceda75cc0d82ff1d404905	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	ELB16-189	NA	100	100	100	100	100	100	61	GTDB r207
fe95e6f1c7ceace79bd963ae6a09ef42	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA	100	100	100	100	100	21	21	GTDB r207
b3dfe3c5276f1a2a5f8738686caf5379	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA	100	100	100	100	29	13	13	GTDB r207
da05dc74da617a5763034dfe1315b75d	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	NA	NA	100	100	100	100	100	65	65	GTDB r207
d70c4f899df94bb2e7d616b128ba8972	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cruoricaptor	Cruoricaptor ignavus	100	100	100	100	100	100	100	GTDB r207
fae2e2ed841509884f827968b1f144c9	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus sp027681045	100	100	100	100	100	100	100	GTDB r207
016e4766933740e928f2204555d97a30	Bacteria	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	NA	NA	100	100	100	100	100	66	66	GTDB r207
49a19027ba543be6079f02a339c6259c	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Demequinaceae	Demequina	NA	100	100	100	100	100	100	40	GTDB r207
78c9b9c22f270aa737e78af870d27f7e	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	CAIOMD01	NA	NA	100	100	100	100	100	73	73	GTDB r207
98e0feb2800634b849d532b14f57633e	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA	100	100	100	100	97	70	70	GTDB r207
5d7b8def762fb545d44421c9b1666b22	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	BPJS01	BPJS01 sp026004735	100	100	100	100	100	87	87	GTDB r207
af6085d3829bc0ffc855afffcade26bf	Bacteria	Chloroflexota	Anaerolineae	Promineifilales	Promineifilaceae	Leptovillus	NA	100	100	100	100	100	100	60	GTDB r207
54997deb0e7ba48886f20ad063e9d319	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA	100	100	100	25	25	25	25	GTDB r207
298c64cec858463e2d56fc1d74747369	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	NA	NA	100	100	100	100	100	50	50	GTDB r207
9f44a2b2f9c840027fe58ff939e16a1f	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	NA	NA	100	100	100	100	100	27	27	GTDB r207
9e713d3a4fe43989c69be9e1f1343db5	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hylemonella	NA	100	100	100	100	100	83	40	GTDB r207
54ec3843e400341980a11d0ff600673d	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	41T-STBD-0c-01a	41T-STBD-0c-01a sp024235415	100	100	100	100	100	100	100	GTDB r207
8c4f5c905fcc1f89a78aa72acf969bdf	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	100	92	92	92	92	92	90	GTDB r207
3f2c868045c90c8463ca9eb784f06cce	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA	100	100	100	53	53	53	53	GTDB r207
119a5b843dc55e4845b7a3ae531e149e	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Limisphaerales	NA	NA	NA	100	100	100	100	21	21	21	GTDB r207
be92e467bdc2892376d640b19e5e63a1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Opimibacter	Opimibacter sp016722045	100	100	100	100	100	100	91	GTDB r207
4cfd8d0d2d19c27f00b5050bae48216f	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Photobacterium leiognathi	100	100	100	100	100	99	96	GTDB r207
0d2dbb35c08677870822190489170800	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	SZUA-430	SZUA-430 sp018969785	100	100	100	100	100	100	100	GTDB r207
9f7ba9ee4041628d6a8c10172725b265	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA	100	100	100	100	100	100	35	GTDB r207
1d6f605c4c5dadc1f4362c699ea9d872	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio plantisponsor	100	100	100	100	100	100	100	GTDB r207
b7d34be56c534d70044e7ae1cc42fb52	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	SZUA-47	NA	NA	100	100	100	100	87	62	62	GTDB r207
b6aef93c6a20b49f268babe7a74498d4	Bacteria	Patescibacteria	Microgenomatia	UBA1400	RBG-16-45-19	NA	NA	100	100	100	100	93	77	77	GTDB r207
49f4a8e8b130358c1eabd4ce9c449095	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	NA	NA	100	100	100	100	98	54	54	GTDB r207
97c228df1eb7237529c719315497b99e	Bacteria	NA	NA	NA	NA	NA	NA	100	63	63	63	63	63	63	GTDB r207
486be3bdc417f66c1264bb3129430492	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae	Phycicoccus	Phycicoccus endophyticus	100	100	100	100	100	100	94	GTDB r207
9266918077d4f46de3c6a541c972944a	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis	NA	100	100	100	100	100	95	55	GTDB r207
da320948bc1a1b503ea1ec7aa77fa398	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Aureliella	NA	100	100	100	100	100	100	60	GTDB r207
2bc7ebcd42d8345c8e8de658fabccd76	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus ureilyticus	100	100	100	100	100	100	94	GTDB r207
38c88896a49021cb8c2977d6a5aeb1c0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	100	100	100	99	99	40	40	GTDB r207
1fbb7a9f5ec6cec9f55dd8373544fcf6	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA	100	100	100	100	100	75	75	GTDB r207
f872a973d95d092859adf30c8585eda9	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	SCUD01	NA	100	100	100	100	100	93	78	GTDB r207
5de7d2b2d83d5f74af9acd08d0ab0b46	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	NA	NA	NA	100	100	100	100	35	35	35	GTDB r207
cb144e9b87a8430e20a4b654c1139171	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	SZUA-47	JAUIBF01	JAUIBF01 sp030428125	100	100	100	100	98	97	97	GTDB r207
5835c0f986959e6e06da85077fe305f6	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Ilumatobacter	Ilumatobacter sp022843125	100	100	100	100	100	99	97	GTDB r207
3edb655fc659447bebc232b2098fc0bd	Bacteria	Actinomycetota	Actinomycetes	JAHEKZ01	JAHEKZ01	JAHEKZ01	JAHEKZ01 sp024644435	100	100	100	100	100	100	100	GTDB r207
40598c56cc5b532f812935224c053ba8	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	NA	NA	NA	100	100	100	100	40	29	19	GTDB r207
39ba1c1242ab94e634b676eabaefc9af	Bacteria	NA	NA	NA	NA	NA	NA	99	77	76	71	45	20	20	GTDB r207
ec07fbd667aca61fcbbf117c6d498078	Bacteria	NA	NA	NA	NA	NA	NA	100	51	51	51	50	49	49	GTDB r207
d96300a773943d0eddac9cdeab533006	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA	100	100	100	100	87	33	33	GTDB r207
c4d6ccfc8a904180e069a5b38df3f6f6	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	JAGQNJ01	HK-STAS-PATE-36	HK-STAS-PATE-36 sp023898625	100	100	100	100	100	100	100	GTDB r207
c12141b945b48cae3781241dbcbd0587	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	SZUA-47	JAUIBF01	JAUIBF01 sp030428125	100	100	100	100	100	100	100	GTDB r207
7bc79aed1960952e49dc6b83297b9053	Bacteria	NA	NA	NA	NA	NA	NA	100	69	69	63	32	17	17	GTDB r207
f8514f92fcddffbdbdd256bc38a01db0	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Microcystaceae	Microcystis	NA	100	100	100	100	100	100	57	GTDB r207
f34d3e4732792b23db38c31846b0e33a	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	RPQJ01	NA	100	100	100	100	100	100	69	GTDB r207
bd73aad3851e814fd2e7898d329cf539	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	100	100	100	100	100	100	77	GTDB r207
2252e7f27472a81d5a67abd7a27249ee	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA1268	NA	NA	100	100	100	100	100	46	46	GTDB r207
7394b84f07a8053a4959c87d8dcf4473	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus marcusii	100	100	100	100	100	100	100	GTDB r207
4c08f1884da6f4747d4493740616411a	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	NA	NA	NA	100	100	100	100	25	25	25	GTDB r207
5f727f17a0545a22feee958c73432b95	Bacteria	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	NA	NA	100	100	100	100	100	64	64	GTDB r207
2c67470b55633bdec5c23a7101dc48b6	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	SCMQ01	SCMQ01 sp005503335	100	100	100	100	100	86	86	GTDB r207
325946de5efaf4481b924f6ec35f44b8	Bacteria	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	Vulcanococcus	NA	100	100	100	100	100	99	45	GTDB r207
0b291e63119781f2d4b75e88c1fc03a6	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	100	100	100	100	100	100	92	GTDB r207
59b6336b5b34f6da0e4d2f1f16670bfa	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JACTMZ01	JACTMZ01	JACTMZ01 sp018883245	100	100	100	100	100	100	100	GTDB r207
ea5aace2e77927a7115480c6ed51c339	Bacteria	Verrucomicrobiota	Kiritimatiellia	CAIVKH01	CAIVKH01	CALMUP01	CALMUP01 sp937873455	100	100	100	100	100	100	100	GTDB r207
adfa392f138ce275e2d1cb34e4a52c40	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	UTCFX2	UTCFX2 sp002050125	100	100	100	100	99	88	88	GTDB r207
c5cd160cb45d7b6495749dd9cfd2ff9b	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Anammoximicrobium	Anammoximicrobium sp012515235	100	100	100	100	100	100	100	GTDB r207
99682dc548caf3f1c00889ff60cc0d4e	Bacteria	NA	NA	NA	NA	NA	NA	100	62	62	62	60	47	47	GTDB r207
c22c3330ddd5f0f73360685426315801	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	NA	NA	NA	100	100	100	100	67	55	5	GTDB r207
1113f531be0f6bba822e73555da29f61	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	100	100	100	100	100	28	13	GTDB r207
a2fc3461df024cc8922c0a337b516473	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rubripirellula	Rubripirellula sp016779185	100	100	100	100	100	100	87	GTDB r207
a56bfb5a9758d10ff306e9f646bd230b	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA	100	100	100	100	100	100	42	GTDB r207
9b1502215f8fccb773aaecac418356f8	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA	100	98	98	98	98	30	30	GTDB r207
23f8a3316bf834a09974d3d7bf5d9c34	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Neoroseomonas	Neoroseomonas sp020249285	100	100	100	100	100	100	100	GTDB r207
b0e5eeeea186694c70ee90fe09b80471	Bacteria	Chloroflexota	Anaerolineae	CG2-30-64-16	CG2-30-64-16	NA	NA	100	100	100	100	100	59	59	GTDB r207
48e642d7c0f92c81a82c96280d16eac1	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	NA	NA	100	100	100	100	100	38	38	GTDB r207
4998a0dd2fccb4ba75e5f40f1847e4c4	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pararhodobacter	NA	100	100	100	100	100	90	37	GTDB r207
d876ec651572af02228a50d984080801	Bacteria	NA	NA	NA	NA	NA	NA	100	76	76	74	68	67	65	GTDB r207
2b83d64be02132c1228981004686f842	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Demequinaceae	Demequina	NA	100	100	100	100	100	100	26	GTDB r207
49b4cd3b69317ec5f6fa39f997d575da	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis	Methylocystis sp000188155	100	100	100	100	100	99	97	GTDB r207
0fcbfeb63a1c12691cca837a2f5e264c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	100	100	100	100	100	100	74	GTDB r207
c92edebbc5d65ffe6966605798ab05ed	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	UBA964	NA	100	100	100	100	100	100	74	GTDB r207
